image_path,image_url,source,topic,caption,question_num,question,answer
dataset_images/pexels_person_6_6.jpg,https://images.pexels.com/photos/18021730/pexels-photo-18021730.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,"outdoor portrait of a man in traditional black outfit, surrounded by greenery, exuding a calm and confident demeanor.",5,How would you describe the man's demeanor?,He appears calm and confident.
dataset_images/pexels_person_6_7.jpg,https://images.pexels.com/photos/35281874/pexels-photo-35281874.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,adult man in a maroon shirt standing near a river with a boat in the background.,1,What color shirt is the man wearing?,He is wearing a maroon shirt.
dataset_images/pexels_person_6_7.jpg,https://images.pexels.com/photos/35281874/pexels-photo-35281874.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,adult man in a maroon shirt standing near a river with a boat in the background.,2,What is visible in the background?,A river and a boat are visible in the background.
dataset_images/pexels_person_6_7.jpg,https://images.pexels.com/photos/35281874/pexels-photo-35281874.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,adult man in a maroon shirt standing near a river with a boat in the background.,3,Is this an indoor or outdoor photo?,It is an outdoor photo.
dataset_images/pexels_person_6_7.jpg,https://images.pexels.com/photos/35281874/pexels-photo-35281874.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,adult man in a maroon shirt standing near a river with a boat in the background.,4,How old does the man appear?,He appears to be an adult man.
dataset_images/pexels_person_6_7.jpg,https://images.pexels.com/photos/35281874/pexels-photo-35281874.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,adult man in a maroon shirt standing near a river with a boat in the background.,5,What is notable about the background?,There is a river with a boat behind him.
dataset_images/pexels_person_6_8.jpg,https://images.pexels.com/photos/11610665/pexels-photo-11610665.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,senior man proudly displaying old family photographs indoors.,1,What is the man holding?,He is displaying old family photographs.
dataset_images/pexels_person_6_8.jpg,https://images.pexels.com/photos/11610665/pexels-photo-11610665.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,senior man proudly displaying old family photographs indoors.,2,How old does the man appear?,He appears to be a senior man.
dataset_images/pexels_person_6_8.jpg,https://images.pexels.com/photos/11610665/pexels-photo-11610665.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,senior man proudly displaying old family photographs indoors.,3,Where was the photo taken?,It was taken indoors.
dataset_images/pexels_person_6_8.jpg,https://images.pexels.com/photos/11610665/pexels-photo-11610665.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,senior man proudly displaying old family photographs indoors.,4,What is the mood of the image?,The mood is nostalgic and proud.
dataset_images/pexels_person_6_8.jpg,https://images.pexels.com/photos/11610665/pexels-photo-11610665.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,senior man proudly displaying old family photographs indoors.,5,What are the photographs of?,They are old family photographs.
dataset_images/pexels_person_6_9.jpg,https://images.pexels.com/photos/16167858/pexels-photo-16167858.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,"black and white portrait of a young man in a casual pose outdoors in kl, india.",1,Is the image in color?,"No, it is a black and white image."
dataset_images/pexels_person_6_9.jpg,https://images.pexels.com/photos/16167858/pexels-photo-16167858.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,"black and white portrait of a young man in a casual pose outdoors in kl, india.",2,Is this an indoor or outdoor photo?,It is an outdoor photo.
dataset_images/pexels_person_6_9.jpg,https://images.pexels.com/photos/16167858/pexels-photo-16167858.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,"black and white portrait of a young man in a casual pose outdoors in kl, india.",3,Where was the photo taken?,"It was taken in KL, India."
dataset_images/pexels_person_6_9.jpg,https://images.pexels.com/photos/16167858/pexels-photo-16167858.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,"black and white portrait of a young man in a casual pose outdoors in kl, india.",4,How old does the man appear?,He appears to be a young man.
dataset_images/pexels_person_6_9.jpg,https://images.pexels.com/photos/16167858/pexels-photo-16167858.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,"black and white portrait of a young man in a casual pose outdoors in kl, india.",5,How would you describe the man's pose?,He is in a casual pose.
dataset_images/pexels_person_6_10.jpg,https://images.pexels.com/photos/7276141/pexels-photo-7276141.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,striking monochrome portrait of a young south asian man with long hair and a contemplative expression.,1,Is the image in color?,"No, it is a monochrome image."
dataset_images/pexels_person_6_10.jpg,https://images.pexels.com/photos/7276141/pexels-photo-7276141.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,striking monochrome portrait of a young south asian man with long hair and a contemplative expression.,2,How long is the man's hair?,He has long hair.
dataset_images/pexels_person_6_10.jpg,https://images.pexels.com/photos/7276141/pexels-photo-7276141.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,striking monochrome portrait of a young south asian man with long hair and a contemplative expression.,3,What is the man's ethnicity?,He appears to be South Asian.
dataset_images/pexels_person_6_10.jpg,https://images.pexels.com/photos/7276141/pexels-photo-7276141.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,striking monochrome portrait of a young south asian man with long hair and a contemplative expression.,4,What expression does the man have?,He has a contemplative expression.
dataset_images/pexels_person_6_10.jpg,https://images.pexels.com/photos/7276141/pexels-photo-7276141.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,striking monochrome portrait of a young south asian man with long hair and a contemplative expression.,5,How would you describe the portrait?,It is a striking monochrome portrait.
dataset_images/pexels_person_6_11.jpg,https://images.pexels.com/photos/18878883/pexels-photo-18878883.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,"monochrome portrait of a smiling man in a checkered shirt, with hands in pockets and wearing a wristwatch.",1,Is the image in color?,"No, it is a monochrome image."
dataset_images/pexels_person_6_11.jpg,https://images.pexels.com/photos/18878883/pexels-photo-18878883.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,"monochrome portrait of a smiling man in a checkered shirt, with hands in pockets and wearing a wristwatch.",2,What is the man's expression?,He is smiling.
dataset_images/pexels_person_6_11.jpg,https://images.pexels.com/photos/18878883/pexels-photo-18878883.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,"monochrome portrait of a smiling man in a checkered shirt, with hands in pockets and wearing a wristwatch.",3,What type of shirt is the man wearing?,He is wearing a checkered shirt.
dataset_images/pexels_person_6_11.jpg,https://images.pexels.com/photos/18878883/pexels-photo-18878883.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,"monochrome portrait of a smiling man in a checkered shirt, with hands in pockets and wearing a wristwatch.",4,What is the man wearing on his wrist?,He is wearing a wristwatch.
dataset_images/pexels_person_6_11.jpg,https://images.pexels.com/photos/18878883/pexels-photo-18878883.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,"monochrome portrait of a smiling man in a checkered shirt, with hands in pockets and wearing a wristwatch.",5,What is the man's hand position?,His hands are in his pockets.
dataset_images/pexels_person_6_12.jpg,https://images.pexels.com/photos/18533518/pexels-photo-18533518.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,"black and white portrait of a south asian woman posing in an outdoor urban setting in kolkata, india.",1,Is the image in color?,"No, it is a black and white image."
dataset_images/pexels_person_6_12.jpg,https://images.pexels.com/photos/18533518/pexels-photo-18533518.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,"black and white portrait of a south asian woman posing in an outdoor urban setting in kolkata, india.",2,What is the subject's gender?,The subject is a woman.
dataset_images/pexels_person_6_12.jpg,https://images.pexels.com/photos/18533518/pexels-photo-18533518.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,"black and white portrait of a south asian woman posing in an outdoor urban setting in kolkata, india.",3,Where was the photo taken?,"It was taken in an outdoor urban setting in Kolkata, India."
dataset_images/pexels_person_6_12.jpg,https://images.pexels.com/photos/18533518/pexels-photo-18533518.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,"black and white portrait of a south asian woman posing in an outdoor urban setting in kolkata, india.",4,What is the woman's ethnicity?,She appears to be South Asian.
dataset_images/pexels_person_6_12.jpg,https://images.pexels.com/photos/18533518/pexels-photo-18533518.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,"black and white portrait of a south asian woman posing in an outdoor urban setting in kolkata, india.",5,Is this an indoor or outdoor photo?,It is an outdoor photo.
dataset_images/pexels_person_6_13.jpg,https://images.pexels.com/photos/7276187/pexels-photo-7276187.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,monochrome portrait capturing a thoughtful expression of a young man looking down.,1,Is the image in color?,"No, it is a monochrome image."
dataset_images/pexels_person_6_13.jpg,https://images.pexels.com/photos/7276187/pexels-photo-7276187.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,monochrome portrait capturing a thoughtful expression of a young man looking down.,2,Where is the man looking?,He is looking down.
dataset_images/pexels_person_6_13.jpg,https://images.pexels.com/photos/7276187/pexels-photo-7276187.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,monochrome portrait capturing a thoughtful expression of a young man looking down.,3,What expression does the man have?,He has a thoughtful expression.
dataset_images/pexels_person_6_13.jpg,https://images.pexels.com/photos/7276187/pexels-photo-7276187.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,monochrome portrait capturing a thoughtful expression of a young man looking down.,4,How old does the man appear?,He appears to be a young man.
dataset_images/pexels_person_6_13.jpg,https://images.pexels.com/photos/7276187/pexels-photo-7276187.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,monochrome portrait capturing a thoughtful expression of a young man looking down.,5,How would you describe the portrait?,It is a monochrome portrait capturing a thoughtful expression.
dataset_images/pexels_person_6_14.jpg,https://images.pexels.com/photos/34154100/pexels-photo-34154100.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,studio portrait of a young man in a casual jacket against a dark background.,1,What is the man wearing?,He is wearing a casual jacket.
dataset_images/pexels_person_6_14.jpg,https://images.pexels.com/photos/34154100/pexels-photo-34154100.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,studio portrait of a young man in a casual jacket against a dark background.,2,Where was the photo taken?,It was taken in a studio.
dataset_images/pexels_person_6_14.jpg,https://images.pexels.com/photos/34154100/pexels-photo-34154100.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,studio portrait of a young man in a casual jacket against a dark background.,3,What is the background like?,The background is dark.
dataset_images/pexels_person_6_14.jpg,https://images.pexels.com/photos/34154100/pexels-photo-34154100.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,studio portrait of a young man in a casual jacket against a dark background.,4,How old does the man appear?,He appears to be a young man.
dataset_images/pexels_person_6_14.jpg,https://images.pexels.com/photos/34154100/pexels-photo-34154100.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,studio portrait of a young man in a casual jacket against a dark background.,5,How would you describe the portrait?,It is a studio portrait against a dark background.
dataset_images/pexels_person_6_15.jpg,https://images.pexels.com/photos/35742862/pexels-photo-35742862.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,"happy young man wearing a blue traditional outfit, enjoying the outdoors on a rainy day.",1,What color outfit is the man wearing?,He is wearing a blue traditional outfit.
dataset_images/pexels_person_6_15.jpg,https://images.pexels.com/photos/35742862/pexels-photo-35742862.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,"happy young man wearing a blue traditional outfit, enjoying the outdoors on a rainy day.",2,What is the man's expression?,He is happy.
dataset_images/pexels_person_6_15.jpg,https://images.pexels.com/photos/35742862/pexels-photo-35742862.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,"happy young man wearing a blue traditional outfit, enjoying the outdoors on a rainy day.",3,Is this an indoor or outdoor photo?,It is an outdoor photo.
dataset_images/pexels_person_6_15.jpg,https://images.pexels.com/photos/35742862/pexels-photo-35742862.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,"happy young man wearing a blue traditional outfit, enjoying the outdoors on a rainy day.",4,What is the weather like in the image?,It appears to be a rainy day.
dataset_images/pexels_person_6_15.jpg,https://images.pexels.com/photos/35742862/pexels-photo-35742862.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,pexels,person,"happy young man wearing a blue traditional outfit, enjoying the outdoors on a rainy day.",5,How would you describe the mood?,The mood is joyful and festive.
